行政區,土地面積,建物總面積,屋齡,樓層,總樓層,用途,房數,廳數,衛數,電梯,車位類別,交易日期,總價,經度,緯度
東區,17.4,122.46,22.817717000000002,4,8,住,3,1,2,1,無,2017/4/11,5150000,120.69269399999999,24.126920000000002
大雅區,29.73,165.96,1.612627227,12,14,住,3,2,2,1,坡道平面,2017/3/21,9250000,120.645582,24.225476999999998
北屯區,23.54,111.33,22.88616467,6,6,住,3,2,2,1,升降機械,2017/2/11,4700000,120.67075600000001,24.1808
北屯區,22.2,187.35,3.288226315,3,14,住,4,2,2,1,升降機械,2019/9/16,2079018,120.710393,24.161037
北屯區,24.02,247.67,5.281422616,11,15,住,4,2,2,1,坡道平面,2019/3/9,12400000,120.740504,24.161138
北屯區,13.62,174.33,2.748858635,15,28,商,3,2,2,1,坡道平面,2020/1/19,13070000,120.67232,24.174379000000002
東區,18.12,122.95,20.36729022,3,8,住,3,2,2,1,坡道機械,2017/8/20,5600000,120.697657,24.151572
北區,23.0,132.56,37.44909204,2,8,住,3,2,2,1,無,2019/5/25,6630000,120.686282,24.161148999999998
北屯區,22.27,154.25,6.78727147,2,12,住,3,2,2,1,坡道平面,2018/10/4,7000000,120.72429,24.166522
西區,34.99,260.15,7.866006831,5,14,住,4,2,2,1,坡道平面,2018/7/5,16800000,120.65690900000001,24.150323
西屯區,32.36,121.93,30.36612661,4,5,住,6,0,6,0,無,2019/7/28,7800000,120.64003559999999,24.18146845
北區,20.45,139.67,2.858374915,5,12,商,2,2,2,1,坡道平面,2019/11/28,10600000,120.68523799999998,24.154128
西屯區,29.29,185.31,9.659335921,2,14,住,3,1,2,1,坡道平面,2017/8/23,7500000,120.66198100000001,24.176007000000002
大里區,27.59,130.46,-1.7002402509999999,8,11,住,2,2,1,1,坡道平面,2018/4/21,7360000,120.69481999999999,24.083172
西區,23.58,82.46,40.59494719,5,5,住,3,1,2,0,無,2020/1/16,3100000,120.65978600000001,24.153313
北屯區,22.2,136.79,24.15929143,11,11,住,4,2,2,1,坡道平面,2020/2/25,6500000,120.69285900000001,24.180413
大里區,20.81,103.65,27.05052123,4,6,住,3,2,2,1,無,2018/2/7,3750000,120.69316299999998,24.091073
潭子區,13.69,79.59,24.7725826,3,8,住,2,2,1,1,無,2020/2/15,3720000,120.696752,24.196421
西區,2.6,43.37,21.62125163,11,22,商,1,1,1,1,無,2017/9/2,1450000,120.673919,24.142748
西屯區,33.96,174.41,0.158798606,12,14,住,3,2,2,1,坡道平面,2020/6/5,15080000,120.623411,24.174961
南區,11.5,139.79,23.56516561,3,17,住,3,2,2,1,坡道機械,2018/6/12,5950000,120.646561,24.112468
南區,17.98,155.14,17.38570949,11,14,住,4,2,2,1,坡道平面,2018/12/29,8700000,120.650668,24.108713
北區,25.83,138.09,31.28880128,4,5,住,7,0,7,0,無,2020/1/20,7800000,120.68011399999999,24.158232
沙鹿區,26.99,114.1,0.588650007,4,6,住,2,1,1,1,坡道平面,2020/2/23,6000000,120.57009599999999,24.200182
南屯區,10.51,107.5,-1.5797723430000001,8,13,住,1,2,1,1,坡道平面,2018/4/30,5860000,120.608971,24.135270000000002
北屯區,15.88,127.07,18.86691719,3,9,住,3,2,2,1,坡道機械,2017/11/30,6300000,120.666855,24.186073999999998
西區,25.02,160.28,25.75275331,6,8,住,4,2,2,1,升降機械,2020/1/14,9075000,120.66756799999999,24.143205
北屯區,24.77,190.78,1.8042807180000002,4,12,住,3,2,2,1,坡道平面,2018/9/15,11000000,120.717522,24.172619
南區,12.89,160.51,18.59586439,14,14,住,3,2,2,1,坡道平面,2018/12/22,9600000,120.654574,24.118739
南屯區,23.41,157.85,13.70870038,3,12,住,3,2,2,1,坡道平面,2020/3/8,12600000,120.64936999999999,24.130423
北區,30.61,91.36,38.54151694,5,5,住,4,1,2,0,無,2018/12/7,3380000,120.682019,24.164282999999998
北屯區,17.69,127.1,6.4943154210000005,11,12,住,3,2,2,1,坡道平面,2018/6/19,6200000,120.72429,24.166522
西屯區,22.69,318.73,5.84543146,13,25,住,4,2,2,1,坡道平面,2016/11/16,27260000,120.63491,24.176417999999998
南區,18.77,162.98,0.02737907,11,20,住,3,2,2,1,坡道平面,2016/11/11,11060000,120.651338,24.107638
大里區,14.15,177.21,7.312949616,14,15,商,4,2,2,1,坡道平面,2018/8/5,9750000,120.69199499999999,24.111132
北區,18.74,66.03,34.53322108,1,5,住,5,0,5,0,無,2018/5/24,5480000,120.673451,24.164767
西區,20.6,70.2,33.03011013,3,4,住,2,2,1,0,無,2017/9/18,3000000,120.675349,24.137310999999997
豐原區,15.3,100.18,23.600758399999997,1,8,住,3,2,2,1,無,2020/4/12,4100000,120.726467,24.256073
大雅區,19.36,130.44,4.698248424,3,15,商,3,2,2,1,無,2020/2/14,7500000,120.655831,24.225483999999998
西屯區,12.79,136.59,10.51356291,12,15,住,3,2,2,1,坡道平面,2017/5/19,8680000,120.593303,24.182435
南區,6.4,69.58,13.24873201,15,15,商,2,1,1,1,無,2019/1/10,4300000,120.655429,24.129307999999998
西區,28.97,158.16,-2.1410432790000002,10,14,住,3,2,2,1,坡道平面,2016/9/23,13500000,120.67228700000001,24.152342
南屯區,16.45,128.84,24.45224748,8,16,住,3,2,2,1,坡道機械,2019/2/17,5900000,120.61816200000001,24.158269
北屯區,22.4,199.24,0.32033512,18,21,商,3,2,2,1,坡道平面,2017/3/15,14890000,120.681973,24.178017
北屯區,19.63,113.54,-0.9938602440000001,2,11,住,2,2,1,1,坡道平面,2018/11/14,6050000,120.72457,24.161034
南屯區,52.59,238.01,0.977432801,5,20,住,3,1,2,1,坡道平面,2019/1/1,22800000,120.623943,24.135873
西區,5.95,82.25,24.2277391,11,22,商,2,2,2,1,無,2020/4/11,3660000,120.672225,24.141074
西屯區,18.42,189.4,0.9911223370000001,15,19,商,3,2,2,1,坡道機械,2020/1/13,16130000,120.668253,24.177575
西屯區,12.24,140.01,23.091507699999998,4,16,住,3,1,2,1,坡道機械,2018/10/2,8860000,120.643557,24.178058
西屯區,19.55,233.34,10.86949082,20,23,住,4,2,2,1,坡道平面,2019/5/14,16130000,120.609973,24.192242
南屯區,12.85,90.89,6.236952162000001,3,12,住,2,1,2,1,無,2018/5/21,5350000,120.60746499999999,24.14677
南區,17.0,112.6,20.30431836,5,12,住,2,2,1,1,坡道平面,2019/1/19,5400000,120.66503600000001,24.115673
大里區,25.31,152.53,4.58325633,8,9,住,3,2,2,1,坡道平面,2020/3/10,8500000,120.695233,24.102155
西屯區,23.39,211.53,24.2277391,13,14,住,6,4,4,1,坡道機械,2020/4/11,14800000,120.64184099999999,24.170845
北屯區,33.18,174.06,4.087695161,3,12,住,3,2,2,1,坡道平面,2020/3/7,11760000,120.695747,24.182727
西區,20.28,206.6,23.12710049,4,15,住,4,2,2,1,坡道平面,2017/10/9,11600000,120.66266599999999,24.157985999999998
南屯區,12.37,134.81,19.07773602,5,14,住,3,2,2,1,坡道平面,2017/6/2,6000000,120.614745,24.152159
南屯區,11.46,72.92,25.76370494,4,16,住,1,0,1,1,無,2018/8/19,4120000,120.64101699999999,24.143376999999997
北屯區,1.88,28.77,24.07715422,19,24,住,1,0,1,1,無,2019/7/24,1500000,120.692967,24.170967
大里區,10.42,106.98,3.4634523639999997,7,15,住,2,1,1,1,坡道平面,2017/5/6,6400000,120.690482,24.110059
西屯區,9.84,120.45,6.278020767,16,24,住,2,2,1,1,坡道平面,2017/2/28,9050000,120.609973,24.192242
北屯區,46.41,242.74,2.2286563040000003,4,13,住,4,2,2,1,坡道平面,2019/5/13,18500000,120.69599099999999,24.18511
西屯區,23.13,176.99,18.0920895,5,9,住,3,2,2,1,坡道平面,2018/1/19,10000000,120.65624,24.169162
南區,13.37,191.97,8.785943585,15,22,住,4,2,2,1,坡道平面,2016/11/3,12500000,120.68382,24.11895
南屯區,29.05,125.18,0.501036982,5,9,住,2,2,1,1,坡道平面,2019/12/17,9950000,120.632195,24.143719
大里區,22.38,148.07,17.3884474,5,9,住,3,2,2,1,坡道平面,2017/6/5,5880000,120.691604,24.08699
南區,9.91,144.18,13.01600991,3,18,商,4,2,2,1,無,2017/12/30,8250000,120.68382,24.11895
北屯區,20.43,164.43,1.141707222,8,23,住,3,2,2,1,坡道平面,2019/9/22,11350000,120.70500600000001,24.182593
南屯區,9.13,70.45,18.31385997,8,8,住,2,2,1,1,坡道機械,2018/7/21,4980000,120.62730900000001,24.149909
北區,27.34,137.37,29.25179846,1,5,住,3,2,2,0,坡道平面,2018/3/10,6300000,120.683702,24.165742
南屯區,31.5,201.47,-0.273790701,8,18,住,4,2,2,1,坡道平面,2019/4/9,11040000,120.60861499999999,24.144992000000002
大甲區,30.93,97.79,1.2265823390000001,2,5,住,2,1,2,1,無,2020/4/9,4680000,120.65371100000002,24.389167999999998
大里區,18.43,162.13,1.20741699,18,23,商,3,2,2,1,坡道平面,2020/1/21,10220000,120.678573,24.098761
南屯區,14.93,131.33,22.28382513,4,16,住,3,2,2,1,坡道機械,2017/7/11,4600000,120.61816200000001,24.158269
西屯區,6.0,29.62,25.396825399999997,4,6,住,1,1,1,1,無,2017/8/9,1400000,120.645827,24.172985999999998
南區,9.47,81.08,21.38031582,1,12,商,1,1,1,1,坡道平面,2020/2/16,4150000,120.664721,24.115787
西屯區,34.45,209.03,11.63610478,12,14,住,4,2,2,1,坡道平面,2018/11/7,10360000,120.64003559999999,24.18146845
北屯區,20.3,174.91,0.07392348900000001,10,15,住,3,2,2,1,坡道平面,2019/12/19,13050000,120.688667,24.19564
南區,5.51,91.99,20.54251627,9,18,商,2,1,2,1,無,2016/11/20,3560000,120.655758,24.115095
北區,12.96,103.1,34.50584201,7,10,住,3,2,2,1,無,2020/4/26,5000000,120.68536499999999,24.157744
南區,25.61,164.85,18.71907021,4,13,住,4,2,2,1,坡道平面,2017/6/19,6900000,120.66346000000001,24.112320999999998
北屯區,15.52,130.55,-2.439475143,4,15,住,2,1,1,1,坡道平面,2017/6/14,8210000,120.688667,24.19564
北區,18.03,173.15,17.04894693,4,14,住,4,2,2,1,無,2016/12/11,8650000,120.67282,24.167023
北屯區,5.31,28.41,23.7568191,6,9,住,1,1,1,1,無,2018/5/28,1150000,120.69493999999999,24.175449
西屯區,38.42,269.95,22.92449537,5,14,住,3,2,2,1,坡道平面,2019/7/9,18200000,120.623682,24.185261999999998
西區,7.5,60.67,24.25511817,6,8,住,1,1,1,1,升降機械,2019/2/26,3050000,120.67005,24.154325
西屯區,3.46,26.17,25.58300307,11,12,住,1,1,1,1,無,2019/5/15,1580000,120.641954,24.176541
北區,6.65,36.79,27.50501379,3,7,住,1,0,1,1,無,2017/6/28,1780000,120.68093799999998,24.151557999999998
北屯區,15.94,97.91,2.746120728,6,11,住,3,2,2,1,坡道機械,2017/6/14,5250000,120.717522,24.172619
西屯區,10.16,157.86,0.11225418699999999,13,27,商,3,2,2,1,坡道平面,2017/7/4,14150000,120.624073,24.15521
北屯區,25.17,172.32,4.260183303,4,12,住,3,2,2,1,坡道平面,2020/2/7,10930000,120.72225,24.172110999999997
南屯區,21.87,130.57,2.2806765369999997,8,12,住,2,1,1,1,坡道平面,2020/1/14,8500000,120.61340700000001,24.152201
南區,8.16,80.97,13.86202318,12,14,住,2,2,1,1,無,2019/4/13,5000000,120.68382,24.11895
北屯區,13.27,123.3,8.52584242,5,12,住,2,2,1,1,坡道平面,2019/5/6,7200000,120.721672,24.175619
西屯區,3.84,22.22,25.60764424,3,13,住,1,1,1,1,無,2020/4/17,670000,120.607274,24.185003
西區,5.58,41.32,24.67675585,5,7,住,1,1,1,1,升降機械,2018/1/3,1850000,120.657572,24.14415
大里區,22.0,135.24,26.43996797,11,12,住,3,2,2,1,坡道平面,2017/7/20,1600000,120.69158700000001,24.103622
西屯區,5.07,45.34,10.84211175,2,12,住,1,1,1,1,無,2018/9/25,3900000,120.648726,24.162115
北屯區,11.68,106.95,7.709946132000001,5,13,住,2,2,1,1,坡道機械,2017/3/12,5180000,120.70625600000001,24.165371
南屯區,40.37,109.23,1.133493501,2,5,住,1,2,1,1,其他,2019/3/29,11650000,120.632603,24.120255
西區,20.91,100.04,32.36753664,4,7,住,3,2,2,1,無,2018/7/8,4880000,120.67978400000001,24.135887
烏日區,38.8,165.28,-0.6023395420000001,2,13,住,3,2,2,1,坡道平面,2019/9/15,10500000,120.597753,24.108010999999998
西屯區,10.34,112.05,8.23288637,9,14,住,2,2,2,1,坡道機械,2017/12/25,8400000,120.645844,24.17115
北屯區,25.11,225.17,1.467518156,8,13,住,4,2,2,1,坡道平面,2017/1/22,10000000,120.727425,24.160373999999997
西屯區,15.98,109.71,0.068447675,8,12,住,2,2,1,1,坡道平面,2018/2/23,10690000,120.62825500000001,24.159597
北區,17.3,106.09,24.84650609,6,7,住,3,2,2,1,無,2018/7/10,4850000,120.702127,24.158895
大里區,14.08,100.54,25.96631005,6,7,住,3,2,1,1,無,2018/6/13,3660000,120.68593700000001,24.121105
東區,22.69,131.95,25.84858005,4,11,住,3,2,2,1,無,2016/11/20,4300000,120.704348,24.146322
北屯區,22.14,165.37,26.17712889,3,13,住,4,2,2,1,無,2018/11/12,6100000,120.696476,24.186101999999998
大雅區,22.45,163.95,1.850825137,2,15,商,3,2,2,1,坡道機械,2017/4/10,7500000,120.656226,24.225148
西區,2.17,26.83,24.46867492,17,19,住,1,1,1,1,無,2019/7/3,1400000,120.675711,24.140225
西屯區,16.59,111.94,26.86160565,6,13,住,2,2,1,1,坡道平面,2019/6/10,5900000,120.61423400000001,24.180472
北屯區,22.35,142.37,1.8289218809999999,6,12,住,3,2,2,1,坡道機械,2020/2/24,8600000,120.72393500000001,24.158967
南屯區,29.54,122.47,0.8624407070000001,3,9,住,2,2,2,1,坡道平面,2017/8/23,10500000,120.632372,24.141852
北屯區,15.56,126.87,22.68629746,15,15,住,3,2,3,1,無,2018/7/12,6400000,120.69495900000001,24.185238000000002
西屯區,26.07,211.76,5.820790297,4,14,住,3,2,2,1,坡道平面,2018/7/30,13500000,120.637984,24.185739
西屯區,4.23,32.3,21.333771399999996,4,6,住,1,0,1,1,無,2017/3/11,1480000,120.65011000000001,24.17115
東區,34.47,200.5,27.89105868,4,7,住,3,2,2,1,坡道平面,2019/5/24,8600000,120.69053500000001,24.134544
北屯區,4.16,48.98,20.6711979,14,14,住,1,1,1,1,無,2017/2/6,2500000,120.683617,24.176601
大雅區,22.39,132.16,26.8451782,2,10,住,3,2,2,1,坡道平面,2018/10/30,6200000,120.65236999999999,24.218264
西屯區,2.25,33.48,20.22765697,8,15,住,1,1,1,1,無,2017/4/27,1480000,120.657849,24.167251999999998
東區,59.8,70.07,39.82285742,1,5,住,3,2,2,0,無,2019/11/3,5300000,120.686093,24.129310999999998
北屯區,8.07,89.97,23.92656933,7,13,住,2,1,2,1,無,2018/10/7,4080000,120.68676200000002,24.175851
北屯區,3.98,70.97,22.60416025,5,24,住,2,1,1,1,無,2019/2/3,4000000,120.697477,24.171067999999998
西區,25.05,239.43,8.046708694,5,18,商,4,2,2,1,坡道機械,2020/1/19,19500000,120.65604499999999,24.150714999999998
西屯區,12.12,116.69,24.56723957,12,14,住,3,2,2,1,無,2018/3/12,6750000,120.605703,24.187635999999998
南屯區,22.25,132.69,1.713929786,1,12,住,3,1,2,1,坡道平面,2019/6/21,9050000,120.612742,24.15211
大里區,21.71,207.02,5.590806108,2,15,商,4,2,2,1,坡道平面,2019/12/16,11000000,120.68601699999999,24.113557999999998
東區,24.47,166.06,1.7303572280000001,10,14,住,3,2,2,1,坡道平面,2018/4/12,9200000,120.70083899999999,24.125064000000002
北區,6.6,45.32,41.26573441,9,10,商,1,1,1,1,無,2018/2/27,1700000,120.68523799999998,24.154128
西屯區,15.53,140.79,9.35816615,4,15,住,3,2,2,1,坡道平面,2017/1/15,9250000,120.609973,24.192242
北屯區,25.47,162.03,21.43781186,1,9,住,0,1,1,1,坡道平面,2020/2/1,12000000,120.663417,24.188078
西屯區,4.66,24.37,24.21678748,2,6,住,1,1,1,1,無,2019/10/20,1450000,120.645131,24.174734
北屯區,15.22,88.33,23.84717003,6,7,住,2,2,1,1,無,2018/6/23,3400000,120.73728999999999,24.178822
北區,20.42,102.27,30.35791289,5,7,住,3,2,1,1,無,2020/1/17,5000000,120.69534499999999,24.159782
西區,21.47,211.43,17.92781508,10,21,住,5,2,2,1,坡道平面,2017/9/23,12500000,120.65023400000001,24.144767
西區,12.71,146.87,23.40910491,4,13,商,4,2,2,1,坡道平面,2017/4/23,7300000,120.65526100000001,24.135203
西區,11.51,97.86,20.53156465,4,9,住,2,1,1,1,坡道機械,2017/11/6,5150000,120.670244,24.131284
南區,9.24,100.61,19.71566836,8,14,住,3,2,1,1,坡道機械,2017/5/3,5300000,120.661634,24.13087
北屯區,19.0,118.42,0.40521023700000003,2,12,住,2,2,1,1,坡道機械,2017/8/5,8600000,120.664282,24.185928
烏日區,30.14,153.05,6.343730535,4,12,住,3,2,2,1,坡道平面,2020/3/23,6500000,120.60366699999999,24.106404
北屯區,2.36,32.71,24.48784027,17,24,住,1,1,1,1,無,2020/5/20,1830000,120.686601,24.171644
南區,28.7,240.32,3.794739112,8,19,住,4,2,2,1,坡道平面,2018/7/7,14180000,120.646561,24.112468
西屯區,7.21,104.53,7.378659384,2,26,住,2,1,1,1,無,2017/5/30,6200000,120.593303,24.182435
西屯區,9.0,97.32,1.032190942,9,15,商,1,1,1,1,坡道平面,2019/12/8,7490000,120.63536599999999,24.17671
北屯區,31.34,185.61,1.34431234,2,15,住,3,2,2,1,坡道平面,2019/2/21,11200000,120.724033,24.164923
南區,11.85,194.84,23.37898793,14,27,住,3,2,2,1,升降機械,2018/10/10,8800000,120.68382,24.11895
大雅區,23.95,135.75,25.32563981,6,6,住,3,2,2,1,坡道平面,2016/12/24,4500000,120.65146000000001,24.226838
西屯區,16.05,200.12,17.8566295,12,25,住,3,2,2,1,坡道平面,2018/9/26,32000000,120.641994,24.162744
北屯區,29.1,79.97,35.38197225,4,5,住,3,2,1,0,無,2019/9/3,3750000,120.67870900000001,24.176998
大里區,27.24,128.18,26.05392308,2,6,住,3,2,2,1,坡道機械,2018/7/20,5250000,120.681748,24.105381
西屯區,15.53,141.64,10.22060686,10,15,住,3,2,2,1,坡道平面,2017/11/26,9500000,120.609973,24.192242
西屯區,5.09,57.11,11.94548827,4,14,住,1,1,1,1,無,2018/11/4,3850000,120.65041399999998,24.162748999999998
霧峰區,16.87,149.51,22.59868444,12,12,住,3,2,2,1,升降機械,2020/4/29,5500000,120.69691599999999,24.065795
北區,17.29,225.38,22.89437839,4,19,住,5,2,5,1,無,2018/4/7,7980000,120.67511699999999,24.163264
南屯區,35.79,246.23,10.97079338,14,14,住,4,2,2,1,坡道平面,2019/2/15,20520000,120.635802,24.152584
南區,25.29,162.63,8.492987536000001,2,11,商,3,2,2,1,無,2020/5/8,9300000,120.673919,24.130886
北區,15.12,74.2,38.08976228,2,5,住,3,2,2,0,無,2020/3/30,3260000,120.69851799999999,24.158056
南屯區,7.94,75.69,15.68273134,8,13,住,2,2,1,1,坡道機械,2017/10/26,5750000,120.647002,24.146944
大雅區,29.07,142.39,23.82526677,4,7,住,4,2,2,1,無,2016/11/9,5400000,120.652825,24.222923
北屯區,15.28,146.82,5.859120995,7,14,住,3,2,2,1,坡道機械,2018/6/24,9980000,120.69623,24.179546
西區,2.73,35.29,24.83281655,10,19,住,1,0,1,1,無,2019/11/13,1650000,120.667952,24.129922
西屯區,13.93,126.21,24.37011027,5,15,住,3,2,2,1,坡道平面,2019/1/7,5300000,120.606582,24.188928
西屯區,29.97,250.43,7.274618918,6,13,住,3,2,2,1,坡道平面,2020/1/5,20880000,120.636577,24.157185000000002
北屯區,26.98,86.43,34.14170038,4,4,住,3,2,1,0,無,2018/11/8,3380000,120.698687,24.182503
北屯區,32.07,177.7,0.898033498,9,10,住,3,2,2,1,坡道平面,2017/8/17,12000000,120.691202,24.166779000000002
南區,18.71,153.29,19.41723649,4,14,住,4,2,2,1,坡道機械,2017/10/6,3800000,120.68382,24.11895
南區,15.03,62.33,0.08213721,4,12,住,1,1,1,1,無,2017/6/24,3840000,120.66843200000001,24.129234
南區,10.57,116.41,22.09764745,4,18,住,3,2,2,1,無,2019/10/31,5880000,120.67387099999999,24.128726
中區,5.82,50.3,28.55363218,10,11,商,1,0,1,1,無,2017/4/19,800000,120.680302,24.139136999999998
北區,13.71,108.24,22.62058769,12,17,住,3,2,2,1,坡道機械,2017/7/28,3120000,120.699026,24.153876999999998
大里區,26.46,125.01,-1.763212113,9,11,住,2,2,1,1,坡道平面,2018/3/29,7170000,120.694577,24.083117
南屯區,6.01,36.7,25.69525726,2,7,住,1,1,1,1,無,2020/4/27,1950000,120.652555,24.15254
南屯區,17.87,216.54,25.7500154,16,18,住,4,2,2,1,坡道機械,2020/1/6,14000000,120.651169,24.147053
北屯區,10.02,125.97,22.84509607,10,17,住,3,2,2,1,坡道機械,2017/6/28,6380000,120.701729,24.171803
南區,13.56,105.08,18.70264276,6,12,住,2,2,1,1,坡道平面,2017/6/13,4200000,120.66503600000001,24.115673
南區,19.59,147.08,2.554467238,9,12,住,3,2,2,1,坡道平面,2017/12/17,9300000,120.661798,24.117283999999998
清水區,14.61,160.08,-0.24641163100000002,4,15,商,3,2,2,1,坡道平面,2019/10/12,5750000,120.54211200000002,24.268613000000002
北屯區,15.02,124.23,25.50360377,6,13,住,3,2,2,1,無,2019/6/16,5920000,120.686443,24.181455
大里區,14.12,112.75,26.27843145,11,14,住,3,2,2,1,坡道機械,2019/12/27,4720000,120.693109,24.092379
東區,26.29,164.45,0.8076825670000001,2,13,住,3,2,2,1,坡道平面,2019/6/27,9480000,120.69893200000001,24.129732999999998
北區,14.7,150.86,22.82866862,2,17,住,3,2,2,1,坡道平面,2017/9/20,7600000,120.67918200000001,24.172578
北屯區,16.99,130.8,1.229320246,8,13,住,2,1,1,1,坡道平面,2017/11/4,7280000,120.706928,24.167439
西區,20.29,151.31,10.75997454,2,8,住,3,2,2,1,坡道機械,2018/5/31,13300000,120.655946,24.137694
西區,2.35,30.81,24.61925981,19,19,住,1,1,1,1,無,2019/8/27,1300000,120.667952,24.129922
南屯區,4.92,33.9,13.06255433,6,10,住,1,1,1,1,無,2019/1/12,2700000,120.639626,24.143017999999998
南屯區,12.85,179.69,20.80535535,17,25,住,3,2,2,1,坡道平面,2018/5/5,11600000,120.624711,24.151926
西屯區,3.21,29.32,26.37973401,1,10,住,1,0,1,1,無,2019/4/8,1860000,120.64862099999999,24.171506
東區,29.19,91.83,33.35318316,5,5,住,3,1,2,0,無,2017/10/4,3100000,120.68664299999999,24.144475
南屯區,28.3,122.0,0.56674675,2,9,住,1,2,1,1,坡道平面,2020/1/10,9350000,120.632195,24.143719
北屯區,15.24,104.0,11.78942757,4,10,住,3,2,2,1,無,2018/6/9,6250000,120.68489299999999,24.17801
西區,18.01,153.97,22.88068886,10,12,住,3,2,2,1,坡道機械,2016/12/21,8500000,120.65348600000002,24.153458999999998
北區,2.67,28.77,9.659335921,15,17,住,1,1,1,1,無,2018/7/27,2530000,120.680178,24.162869
